times;values
1364901374;0.47942554
1364901375;0.56464247
1364901376;0.64421769
1364901377;0.71735609
1364901378;0.78332691
1364901379;0.00000000
1364901380;0.09983342
1364901381;0.19866933
1364901382;0.29552021
1364901383;0.38941834
1364901384;0.47942554
1364901385;0.56464247
1364901386;0.64421769
1364901387;0.71735609
1364901388;0.78332691
1364901389;0.00000000
1364901390;0.09983342
1364901391;0.19866933
1364901392;0.29552021
1364901393;0.38941834
1364901394;0.47942554
1364901395;0.56464247
1364901396;0.64421769
1364901397;0.71735609
1364901398;0.78332691
1364901399;0.00000000
1364901400;0.09983342
1364901401;0.19866933
1364901402;0.29552021
1364901403;0.38941834
1364901404;0.47942554
1364901405;0.56464247
1364901406;0.64421769
1364901407;0.71735609
1364901408;0.78332691
1364901409;0.00000000
1364901410;0.09983342
1364901411;0.19866933
1364901412;0.29552021
1364901413;0.38941834
1364901414;0.47942554
1364901415;0.56464247
1364901416;0.64421769
1364901417;0.71735609
1364901418;0.78332691
1364901419;0.00000000
1364901420;0.09983342
1364901421;0.19866933
1364901422;0.29552021
1364901423;0.38941834
1364901424;0.47942554
1364901425;0.56464247
1364901426;0.64421769
1364901427;0.71735609
1364901428;0.78332691
1364901429;0.00000000
1364901430;0.09983342
1364901431;0.19866933
1364901432;0.29552021
1364901433;0.38941834
1364901434;0.47942554
1364901435;0.56464247
1364901436;0.64421769
1364901437;0.71735609
1364901438;0.78332691
1364901439;0.00000000
1364901440;0.09983342
1364901441;0.19866933
1364901442;0.29552021
1364901443;0.38941834
1364901444;0.47942554
1364901445;0.56464247
1364901446;0.64421769
1364901447;0.71735609
1364901448;0.78332691
1364901449;0.00000000
1364901450;0.09983342
1364901451;0.19866933
1364901452;0.29552021
1364901453;0.38941834
1364901454;0.47942554
1364901455;0.56464247
1364901456;0.64421769
1364901457;0.71735609
1364901458;0.78332691
1364901459;0.00000000
1364901460;0.09983342
1364901461;0.19866933
1364901462;0.29552021
1364901463;0.38941834
1364901464;0.47942554
1364901465;0.56464247
1364901466;0.64421769
1364901467;0.71735609
1364901468;0.78332691
1364901469;0.00000000
1364901470;0.09983342
1364901471;0.19866933
1364901472;0.29552021
1364901473;0.38941834
1364901474;0.47942554
1364901475;0.56464247
1364901476;0.64421769
1364901477;0.71735609
1364901478;0.78332691
1364901479;0.00000000
1364901480;0.09983342
1364901481;0.19866933
1364901482;0.29552021
1364901483;0.38941834
1364901484;0.47942554
1364901485;0.56464247
1364901486;0.64421769
1364901487;0.71735609
1364901488;0.78332691
1364901489;0.00000000
1364901490;0.09983342
1364901491;0.19866933
1364901492;0.29552021
1364901493;0.38941834
1364901494;0.47942554
1364901495;0.56464247
1364901496;0.64421769
1364901497;0.71735609
1364901498;0.78332691
1364901499;0.00000000
1364901500;0.09983342
1364901501;0.19866933
1364901502;0.29552021
1364901503;0.38941834
1364901504;0.47942554
1364901505;0.56464247
1364901506;0.64421769
1364901507;0.71735609
1364901508;0.78332691
1364901509;0.00000000
1364901510;0.09983342
1364901511;0.19866933
1364901512;0.29552021
1364901513;0.38941834
1364901514;0.47942554
1364901515;0.56464247
1364901516;0.64421769
1364901517;0.71735609
1364901518;0.78332691
1364901519;0.00000000
1364901520;0.09983342
1364901521;0.19866933
1364901522;0.29552021
1364901523;0.38941834
1364901524;0.47942554
1364901525;0.56464247
1364901526;0.64421769
1364901527;0.71735609
1364901528;0.78332691
1364901529;0.00000000
1364901530;0.09983342
1364901531;0.19866933
1364901532;0.29552021
1364901533;0.38941834
1364901534;0.47942554
1364901535;0.56464247
1364901536;0.64421769
1364901537;0.71735609
1364901538;0.78332691
1364901539;0.00000000
1364901540;0.09983342
1364901541;0.19866933
1364901542;0.29552021
1364901543;0.38941834
1364901544;0.47942554
1364901545;0.56464247
1364901546;0.64421769
1364901547;0.71735609
1364901548;0.78332691
1364901549;0.00000000
1364901550;0.09983342
1364901551;0.19866933
1364901552;0.29552021
1364901553;0.38941834
1364901554;0.47942554
1364901555;0.56464247
1364901556;0.64421769
1364901557;0.71735609
1364901558;0.78332691
1364901559;0.00000000
1364901560;0.09983342
1364901561;0.19866933
1364901562;0.29552021
1364901563;0.38941834
1364901564;0.47942554
1364901565;0.56464247
1364901566;0.64421769
1364901567;0.71735609
1364901568;0.78332691
1364901569;0.00000000
1364901570;0.09983342
1364901571;0.19866933
1364901572;0.29552021
1364901573;0.38941834
1364901574;0.47942554
1364901575;0.56464247
1364901576;0.64421769
1364901577;0.71735609
1364901578;0.78332691
1364901579;0.00000000
1364901580;0.09983342
1364901581;0.19866933
1364901582;0.29552021
1364901583;0.38941834
1364901584;0.47942554
1364901585;0.56464247
1364901586;0.64421769
1364901587;0.71735609
1364901588;0.78332691
1364901589;0.00000000
1364901590;0.09983342
1364901591;0.19866933
1364901592;0.29552021
1364901593;0.38941834
1364901594;0.47942554
1364901595;0.56464247
1364901596;0.64421769
1364901597;0.71735609
1364901598;0.78332691
1364901599;0.00000000
1364901600;0.09983342
1364901601;0.19866933
1364901602;0.29552021
1364901603;0.38941834
1364901604;0.47942554
1364901605;0.56464247
1364901606;0.64421769
1364901607;0.71735609
1364901608;0.78332691
1364901609;0.00000000
1364901610;0.09983342
1364901611;0.19866933
1364901612;0.29552021
1364901613;0.38941834
1364901614;0.47942554
1364901615;0.56464247
1364901616;0.64421769
1364901617;0.71735609
1364901618;0.78332691
1364901619;0.00000000
1364901620;0.09983342
1364901621;0.19866933
1364901622;0.29552021
1364901623;0.38941834
1364901624;0.47942554
1364901625;0.56464247
1364901626;0.64421769
1364901627;0.71735609
1364901628;0.78332691
1364901629;0.00000000
1364901630;0.09983342
1364901631;0.19866933
1364901632;0.29552021
1364901633;0.38941834
1364901634;0.47942554
1364901635;0.56464247
1364901636;0.64421769
1364901637;0.71735609
1364901638;0.78332691
1364901639;0.00000000
1364901640;0.09983342
1364901641;0.19866933
1364901642;0.29552021
1364901643;0.38941834
1364901644;0.47942554
1364901645;0.56464247
1364901646;0.64421769
1364901647;0.71735609
1364901648;0.78332691
1364901649;0.00000000
1364901650;0.09983342
1364901651;0.19866933
1364901652;0.29552021
1364901653;0.38941834
1364901654;0.47942554
1364901655;0.56464247
1364901656;0.64421769
1364901657;0.71735609
1364901658;0.78332691
1364901659;0.00000000
1364901660;0.09983342
1364901661;0.19866933
1364901662;0.29552021
1364901663;0.38941834
1364901664;0.47942554
1364901665;0.56464247
1364901666;0.64421769
1364901667;0.71735609
1364901668;0.78332691
1364901669;0.00000000
1364901670;0.09983342
1364901671;0.19866933
1364901672;0.29552021
1364901673;0.38941834
1364901674;0.47942554
1364901675;0.56464247
1364901676;0.64421769
1364901677;0.71735609
1364901678;0.78332691
1364901679;0.00000000
1364901680;0.09983342
1364901681;0.19866933
1364901682;0.29552021
1364901683;0.38941834
1364901684;0.47942554
1364901685;0.56464247
1364901686;0.64421769
1364901687;0.71735609
1364901688;0.78332691
1364901689;0.00000000
1364901690;0.09983342
1364901691;0.19866933
1364901692;0.29552021
1364901693;0.38941834
1364901694;0.47942554
1364901695;0.56464247
1364901696;0.64421769
1364901697;0.71735609
1364901698;0.78332691
1364901699;0.00000000
1364901700;0.09983342
1364901701;0.19866933
1364901702;0.29552021
1364901703;0.38941834
1364901704;0.47942554
1364901705;0.56464247
1364901706;0.64421769
1364901707;0.71735609
1364901708;0.78332691
1364901709;0.00000000
1364901710;0.09983342
1364901711;0.19866933
1364901712;0.29552021
1364901713;0.38941834
1364901714;0.47942554
1364901715;0.56464247
1364901716;0.64421769
1364901717;0.71735609
1364901718;0.78332691
1364901719;0.00000000
1364901720;0.09983342
1364901721;0.19866933
1364901722;0.29552021
1364901723;0.38941834
1364901724;0.47942554
1364901725;0.56464247
1364901726;0.64421769
1364901727;0.71735609
1364901728;0.78332691
1364901729;0.00000000
1364901730;0.09983342
1364901731;0.19866933
1364901732;0.29552021
1364901733;0.38941834
1364901734;0.47942554
1364901735;0.56464247
1364901736;0.64421769
1364901737;0.71735609
1364901738;0.78332691
1364901739;0.00000000
1364901740;0.09983342
1364901741;0.19866933
1364901742;0.29552021
1364901743;0.38941834
1364901744;0.47942554
1364901745;0.56464247
1364901746;0.64421769
1364901747;0.71735609
1364901748;0.78332691
1364901749;0.00000000
1364901750;0.09983342
1364901751;0.19866933
1364901752;0.29552021
1364901753;0.38941834
1364901754;0.47942554
1364901755;0.56464247
1364901756;0.64421769
1364901757;0.71735609
1364901758;0.78332691
1364901759;0.00000000
1364901760;0.09983342
1364901761;0.19866933
1364901762;0.29552021
1364901763;0.38941834
1364901764;0.47942554
1364901765;0.56464247
1364901766;0.64421769
1364901767;0.71735609
1364901768;0.78332691
1364901769;0.00000000
1364901770;0.09983342
1364901771;0.19866933
1364901772;0.29552021
1364901773;0.38941834
1364901774;0.47942554
1364901775;0.56464247
1364901776;0.64421769
1364901777;0.71735609
1364901778;0.78332691
1364901779;0.00000000
1364901780;0.09983342
1364901781;0.19866933
1364901782;0.29552021
1364901783;0.38941834
1364901784;0.47942554
1364901785;0.56464247
1364901786;0.64421769
1364901787;0.71735609
1364901788;0.78332691
1364901789;0.00000000
1364901790;0.09983342
1364901791;0.19866933
1364901792;0.29552021
1364901793;0.38941834
1364901794;0.47942554
1364901795;0.56464247
1364901796;0.64421769
1364901797;0.71735609
1364901798;0.78332691
1364901799;0.00000000
1364901800;0.09983342
1364901801;0.19866933
1364901802;0.29552021
1364901803;0.38941834
1364901804;0.47942554
1364901805;0.56464247
1364901806;0.64421769
1364901807;0.71735609
1364901808;0.78332691
1364901809;0.00000000
1364901810;0.09983342
1364901811;0.19866933
1364901812;0.29552021
1364901813;0.38941834
1364901814;0.47942554
1364901815;0.56464247
1364901816;0.64421769
1364901817;0.71735609
1364901818;0.78332691
1364901819;0.00000000
1364901820;0.09983342
1364901821;0.19866933
1364901822;0.29552021
1364901823;0.38941834
1364901824;0.47942554
1364901825;0.56464247
1364901826;0.64421769
1364901827;0.71735609
1364901828;0.78332691
1364901829;0.00000000
1364901830;0.09983342
1364901831;0.19866933
1364901832;0.29552021
1364901833;0.38941834
1364901834;0.47942554
1364901835;0.56464247
1364901836;0.64421769
1364901837;0.71735609
1364901838;0.78332691
1364901839;0.00000000
1364901840;0.09983342
1364901841;0.19866933
1364901842;0.29552021
1364901843;0.38941834
1364901844;0.47942554
1364901845;0.56464247
1364901846;0.64421769
1364901847;0.71735609
1364901848;0.78332691
1364901849;0.00000000
1364901850;0.09983342
1364901851;0.19866933
1364901852;0.29552021
1364901853;0.38941834
1364901854;0.47942554
1364901855;0.56464247
1364901856;0.64421769
1364901857;0.71735609
1364901858;0.78332691
1364901859;0.00000000
1364901860;0.09983342
1364901861;0.19866933
1364901862;0.29552021
1364901863;0.38941834
1364901864;0.47942554
1364901865;0.56464247
1364901866;0.64421769
1364901867;0.71735609
1364901868;0.78332691
1364901869;0.00000000
1364901870;0.09983342
1364901871;0.19866933
1364901872;0.29552021
1364901873;0.38941834
1364901874;0.47942554
1364901875;0.56464247
1364901876;0.64421769
1364901877;0.71735609
1364901878;0.78332691
1364901879;0.00000000
1364901880;0.09983342
1364901881;0.19866933
1364901882;0.29552021
1364901883;0.38941834
1364901884;0.47942554
1364901885;0.56464247
1364901886;0.64421769
1364901887;0.71735609
1364901888;0.78332691
1364901889;0.00000000
1364901890;0.09983342
1364901891;0.19866933
1364901892;0.29552021
1364901893;0.38941834
1364901894;0.47942554
1364901895;0.56464247
1364901896;0.64421769
1364901897;0.71735609
1364901898;0.78332691
1364901899;0.00000000
1364901900;0.09983342
1364901901;0.19866933
1364901902;0.29552021
1364901903;0.38941834
1364901904;0.47942554
1364901905;0.56464247
1364901906;0.64421769
1364901907;0.71735609
1364901908;0.78332691
1364901909;0.00000000
1364901910;0.09983342
1364901911;0.19866933
1364901912;0.29552021
1364901913;0.38941834
1364901914;0.47942554
1364901915;0.56464247
1364901916;0.64421769
1364901917;0.71735609
1364901918;0.78332691
1364901919;0.00000000
1364901920;0.09983342
1364901921;0.19866933
1364901922;0.29552021
1364901923;0.38941834
1364901924;0.47942554
1364901925;0.56464247
1364901926;0.64421769
1364901927;0.71735609
1364901928;0.78332691
1364901929;0.00000000
1364901930;0.09983342
1364901931;0.19866933
1364901932;0.29552021
1364901933;0.38941834
1364901934;0.47942554
1364901935;0.56464247
1364901936;0.64421769
1364901937;0.71735609
1364901938;0.78332691
1364901939;0.00000000
1364901940;0.09983342
1364901941;0.19866933
1364901942;0.29552021
1364901943;0.38941834
1364901944;0.47942554
1364901945;0.56464247
1364901946;0.64421769
1364901947;0.71735609
1364901948;0.78332691
1364901949;0.00000000
1364901950;0.09983342
1364901951;0.19866933
1364901952;0.29552021
1364901953;0.38941834
1364901954;0.47942554
1364901955;0.56464247
1364901956;0.64421769
1364901957;0.71735609
1364901958;0.78332691
1364901959;0.00000000
1364901960;0.09983342
1364901961;0.19866933
1364901962;0.29552021
1364901963;0.38941834
1364901964;0.47942554
1364901965;0.56464247
1364901966;0.64421769
1364901967;0.71735609
1364901968;0.78332691
1364901969;0.00000000
1364901970;0.09983342
1364901971;0.19866933
1364901972;0.29552021
1364901973;0.38941834
1364901974;0.47942554
1364901975;0.56464247
1364901976;0.64421769
1364901977;0.71735609
1364901978;0.78332691
1364901979;0.00000000
1364901980;0.09983342
1364901981;0.19866933
1364901982;0.29552021
1364901983;0.38941834
1364901984;0.47942554
1364901985;0.56464247
1364901986;0.64421769
1364901987;0.71735609
1364901988;0.78332691
1364901989;0.00000000
1364901990;0.09983342
1364901991;0.19866933
1364901992;0.29552021
1364901993;0.38941834
1364901994;0.47942554
1364901995;0.56464247
1364901996;0.64421769
1364901997;0.71735609
1364901998;0.78332691
1364901999;0.00000000
1364902000;0.09983342
1364902001;0.19866933
1364902002;0.29552021
1364902003;0.38941834
1364902004;0.47942554
1364902005;0.56464247
1364902006;0.64421769
1364902007;0.71735609
1364902008;0.78332691
1364902009;0.00000000
1364902010;0.09983342
1364902011;0.19866933
1364902012;0.29552021
1364902013;0.38941834
1364902014;0.47942554
1364902015;0.56464247
1364902016;0.64421769
1364902017;0.71735609
1364902018;0.78332691
1364902019;0.00000000
1364902020;0.09983342
1364902021;0.19866933
1364902022;0.29552021
1364902023;0.38941834
1364902024;0.47942554
1364902025;0.56464247
1364902026;0.64421769
1364902027;0.71735609
1364902028;0.78332691
1364902029;0.00000000
1364902030;0.09983342
1364902031;0.19866933
1364902032;0.29552021
1364902033;0.38941834
1364902034;0.47942554
1364902035;0.56464247
1364902036;0.64421769
1364902037;0.71735609
1364902038;0.78332691
1364902039;0.00000000
1364902040;0.09983342
1364902041;0.19866933
1364902042;0.29552021
1364902043;0.38941834
1364902044;0.47942554
1364902045;0.56464247
1364902046;0.64421769
1364902047;0.71735609
1364902048;0.78332691
1364902049;0.00000000
1364902050;0.09983342
1364902051;0.19866933
1364902052;0.29552021
1364902053;0.38941834
1364902054;0.47942554
1364902055;0.56464247
1364902056;0.64421769
1364902057;0.71735609
1364902058;0.78332691
1364902059;0.00000000
1364902060;0.09983342
1364902061;0.19866933
1364902062;0.29552021
1364902063;0.38941834
1364902064;0.47942554
1364902065;0.56464247
1364902066;0.64421769
1364902067;0.71735609
1364902068;0.78332691
1364902069;0.00000000
1364902070;0.09983342
1364902071;0.19866933
1364902072;0.29552021
1364902073;0.38941834
1364902074;0.47942554
1364902075;0.56464247
1364902076;0.64421769
1364902077;0.71735609
1364902078;0.78332691
1364902079;0.00000000
1364902080;0.09983342
1364902081;0.19866933
1364902082;0.29552021
1364902083;0.38941834
1364902084;0.47942554
1364902085;0.56464247
1364902086;0.64421769
1364902087;0.71735609
1364902088;0.78332691
1364902089;0.00000000
1364902090;0.09983342
1364902091;0.19866933
1364902092;0.29552021
1364902093;0.38941834
1364902094;0.47942554
1364902095;0.56464247
1364902096;0.64421769
1364902097;0.71735609
1364902098;0.78332691
1364902099;0.00000000
1364902100;0.09983342
1364902101;0.19866933
1364902102;0.29552021
1364902103;0.38941834
1364902104;0.47942554
1364902105;0.56464247
1364902106;0.64421769
1364902107;0.71735609
1364902108;0.78332691
1364902109;0.00000000
1364902110;0.09983342
1364902111;0.19866933
1364902112;0.29552021
1364902113;0.38941834
1364902114;0.47942554
1364902115;0.56464247
1364902116;0.64421769
1364902117;0.71735609
1364902118;0.78332691
1364902119;0.00000000
1364902120;0.09983342
1364902121;0.19866933
1364902122;0.29552021
1364902123;0.38941834
1364902124;0.47942554
1364902125;0.56464247
1364902126;0.64421769
1364902127;0.71735609
1364902128;0.78332691
1364902129;0.00000000
1364902130;0.09983342
1364902131;0.19866933
1364902132;0.29552021
1364902133;0.38941834
1364902134;0.47942554
1364902135;0.56464247
1364902136;0.64421769
1364902137;0.71735609
1364902138;0.78332691
1364902139;0.00000000
1364902140;0.09983342
1364902141;0.19866933
1364902142;0.29552021
1364902143;0.38941834
1364902144;0.47942554
1364902145;0.56464247
1364902146;0.64421769
1364902147;0.71735609
1364902148;0.78332691
1364902149;0.00000000
1364902150;0.09983342
1364902151;0.19866933
1364902152;0.29552021
1364902153;0.38941834
1364902154;0.47942554
1364902155;0.56464247
1364902156;0.64421769
1364902157;0.71735609
1364902158;0.78332691
1364902159;0.00000000
1364902160;0.09983342
1364902161;0.19866933
1364902162;0.29552021
1364902163;0.38941834
1364902164;0.47942554
1364902165;0.56464247
1364902166;0.64421769
1364902167;0.71735609
1364902168;0.78332691
1364902169;0.00000000
1364902170;0.09983342
1364902171;0.19866933
1364902172;0.29552021
1364902173;0.38941834
1364902174;0.47942554
1364902175;0.56464247
1364902176;0.64421769
1364902177;0.71735609
1364902178;0.78332691
1364902179;0.00000000
1364902180;0.09983342
1364902181;0.19866933
1364902182;0.29552021
1364902183;0.38941834
1364902184;0.47942554
1364902185;0.56464247
1364902186;0.64421769
1364902187;0.71735609
1364902188;0.78332691
1364902189;0.00000000
1364902190;0.09983342
1364902191;0.19866933
1364902192;0.29552021
1364902193;0.38941834
1364902194;0.47942554
1364902195;0.56464247
1364902196;0.64421769
1364902197;0.71735609
1364902198;0.78332691
1364902199;0.00000000
1364902200;0.09983342
1364902201;0.19866933
1364902202;0.29552021
1364902203;0.38941834
1364902204;0.47942554
1364902205;0.56464247
1364902206;0.64421769
1364902207;0.71735609
1364902208;0.78332691
1364902209;0.00000000
1364902210;0.09983342
1364902211;0.19866933
1364902212;0.29552021
1364902213;0.38941834
1364902214;0.47942554
1364902215;0.56464247
1364902216;0.64421769
1364902217;0.71735609
1364902218;0.78332691
1364902219;0.00000000
1364902220;0.09983342
1364902221;0.19866933
1364902222;0.29552021
1364902223;0.38941834
1364902224;0.47942554
1364902225;0.56464247
1364902226;0.64421769
1364902227;0.71735609
1364902228;0.78332691
1364902229;0.00000000
1364902230;0.09983342
1364902231;0.19866933
1364902232;0.29552021
1364902233;0.38941834
1364902234;0.47942554
1364902235;0.56464247
1364902236;0.64421769
1364902237;0.71735609
1364902238;0.78332691
1364902239;0.00000000
1364902240;0.09983342
1364902241;0.19866933
1364902242;0.29552021
1364902243;0.38941834
1364902244;0.47942554
1364902245;0.56464247
1364902246;0.64421769
1364902247;0.71735609
1364902248;0.78332691
1364902249;0.00000000
1364902250;0.09983342
1364902251;0.19866933
1364902252;0.29552021
1364902253;0.38941834
1364902254;0.47942554
1364902255;0.56464247
1364902256;0.64421769
1364902257;0.71735609
1364902258;0.78332691
1364902259;0.00000000
1364902260;0.09983342
1364902261;0.19866933
1364902262;0.29552021
1364902263;0.38941834
1364902264;0.47942554
1364902265;0.56464247
1364902266;0.64421769
1364902267;0.71735609
1364902268;0.78332691
1364902269;0.00000000
1364902270;0.09983342
1364902271;0.19866933
1364902272;0.29552021
1364902273;0.38941834
1364902274;0.47942554
1364902275;0.56464247
1364902276;0.64421769
1364902277;0.71735609
1364902278;0.78332691
1364902279;0.00000000
1364902280;0.09983342
1364902281;0.19866933
1364902282;0.29552021
1364902283;0.38941834
1364902284;0.47942554
1364902285;0.56464247
1364902286;0.64421769
1364902287;0.71735609
1364902288;0.78332691
1364902289;0.00000000
1364902290;0.09983342
1364902291;0.19866933
1364902292;0.29552021
1364902293;0.38941834
1364902294;0.47942554
1364902295;0.56464247
1364902296;0.64421769
1364902297;0.71735609
1364902298;0.78332691
1364902299;0.00000000
1364902300;0.09983342
1364902301;0.19866933
1364902302;0.29552021
1364902303;0.38941834
1364902304;0.47942554
1364902305;0.56464247
1364902306;0.64421769
1364902307;0.71735609
1364902308;0.78332691
1364902309;0.00000000
1364902310;0.09983342
1364902311;0.19866933
1364902312;0.29552021
1364902313;0.38941834
1364902314;0.47942554
1364902315;0.56464247
1364902316;0.64421769
1364902317;0.71735609
1364902318;0.78332691
1364902319;0.00000000
1364902320;0.09983342
1364902321;0.19866933
1364902322;0.29552021
1364902323;0.38941834
1364902324;0.47942554
1364902325;0.56464247
1364902326;0.64421769
1364902327;0.71735609
1364902328;0.78332691
1364902329;0.00000000
1364902330;0.09983342
1364902331;0.19866933
1364902332;0.29552021
1364902333;0.38941834
1364902334;0.47942554
1364902335;0.56464247
1364902336;0.64421769
1364902337;0.71735609
1364902338;0.78332691
1364902339;0.00000000
1364902340;0.09983342
1364902341;0.19866933
1364902342;0.29552021
1364902343;0.38941834
1364902344;0.47942554
1364902345;0.56464247
1364902346;0.64421769
1364902347;0.71735609
1364902348;0.78332691
1364902349;0.00000000
1364902350;0.09983342
1364902351;0.19866933
1364902352;0.29552021
1364902353;0.38941834
1364902354;0.47942554
1364902355;0.56464247
1364902356;0.64421769
1364902357;0.71735609
1364902358;0.78332691
1364902359;0.00000000
1364902360;0.09983342
1364902361;0.19866933
1364902362;0.29552021
1364902363;0.38941834
1364902364;0.47942554
1364902365;0.56464247
1364902366;0.64421769
1364902367;0.71735609
1364902368;0.78332691
1364902369;0.00000000
1364902370;0.09983342
1364902371;0.19866933
1364902372;0.29552021
1364902373;0.38941834
1364902374;0.47942554
1364902375;0.56464247
1364902376;0.64421769
1364902377;0.71735609
1364902378;0.78332691
1364902379;0.00000000
1364902380;0.09983342
1364902381;0.19866933
1364902382;0.29552021
1364902383;0.38941834
1364902384;0.47942554
1364902385;0.56464247
1364902386;0.64421769
1364902387;0.71735609
1364902388;0.78332691
1364902389;0.00000000
1364902390;0.09983342
1364902391;0.19866933
1364902392;0.29552021
1364902393;0.38941834
1364902394;0.47942554
1364902395;0.56464247
1364902396;0.64421769
1364902397;0.71735609
1364902398;0.78332691
1364902399;0.00000000
1364902400;0.09983342
1364902401;0.19866933
1364902402;0.29552021
1364902403;0.38941834
1364902404;0.47942554
1364902405;0.56464247
1364902406;0.64421769
1364902407;0.71735609
1364902408;0.78332691
1364902409;0.00000000
1364902410;0.09983342
1364902411;0.19866933
1364902412;0.29552021
1364902413;0.38941834
1364902414;0.47942554
1364902415;0.56464247
1364902416;0.64421769
1364902417;0.71735609
1364902418;0.78332691
1364902419;0.00000000
1364902420;0.09983342
1364902421;0.19866933
1364902422;0.29552021
1364902423;0.38941834
1364902424;0.47942554
1364902425;0.56464247
1364902426;0.64421769
1364902427;0.71735609
1364902428;0.78332691
1364902429;0.00000000
1364902430;0.09983342
1364902431;0.19866933
1364902432;0.29552021
1364902433;0.38941834
1364902434;0.47942554
1364902435;0.56464247
1364902436;0.64421769
1364902437;0.71735609
1364902438;0.78332691
1364902439;0.00000000
1364902440;0.09983342
1364902441;0.19866933
1364902442;0.29552021
1364902443;0.38941834
1364902444;0.47942554
1364902445;0.56464247
1364902446;0.64421769
1364902447;0.71735609
1364902448;0.78332691
1364902449;0.00000000
1364902450;0.09983342
1364902451;0.19866933
1364902452;0.29552021
1364902453;0.38941834
1364902454;0.47942554
1364902455;0.56464247
1364902456;0.64421769
1364902457;0.71735609
1364902458;0.78332691
1364902459;0.00000000
1364902460;0.09983342
1364902461;0.19866933
1364902462;0.29552021
1364902463;0.38941834
1364902464;0.47942554
1364902465;0.56464247
1364902466;0.64421769
1364902467;0.71735609
1364902468;0.78332691
1364902469;0.00000000
1364902470;0.09983342
1364902471;0.19866933
1364902472;0.29552021
1364902473;0.38941834
1364902474;0.47942554
1364902475;0.56464247
1364902476;0.64421769
1364902477;0.71735609
1364902478;0.78332691
1364902479;0.00000000
1364902480;0.09983342
1364902481;0.19866933
1364902482;0.29552021
1364902483;0.38941834
1364902484;0.47942554
1364902485;0.56464247
1364902486;0.64421769
1364902487;0.71735609
1364902488;0.78332691
1364902489;0.00000000
1364902490;0.09983342
1364902491;0.19866933
1364902492;0.29552021
1364902493;0.38941834
1364902494;0.47942554
1364902495;0.56464247
1364902496;0.64421769
1364902497;0.71735609
1364902498;0.78332691
1364902499;0.00000000
1364902500;0.09983342
1364902501;0.19866933
1364902502;0.29552021
1364902503;0.38941834
1364902504;0.47942554
1364902505;0.56464247
1364902506;0.64421769
1364902507;0.71735609
1364902508;0.78332691
1364902509;0.00000000
1364902510;0.09983342
1364902511;0.19866933
1364902512;0.29552021
1364902513;0.38941834
1364902514;0.47942554
1364902515;0.56464247
1364902516;0.64421769
1364902517;0.71735609
1364902518;0.78332691
1364902519;0.00000000
1364902520;0.09983342
1364902521;0.19866933
1364902522;0.29552021
1364902523;0.38941834
1364902524;0.47942554
1364902525;0.56464247
1364902526;0.64421769
1364902527;0.71735609
1364902528;0.78332691
1364902529;0.00000000
1364902530;0.09983342
1364902531;0.19866933
1364902532;0.29552021
1364902533;0.38941834
1364902534;0.47942554
1364902535;0.56464247
1364902536;0.64421769
1364902537;0.71735609
1364902538;0.78332691
1364902539;0.00000000
1364902540;0.09983342
1364902541;0.19866933
1364902542;0.29552021
1364902543;0.38941834
1364902544;0.47942554
1364902545;0.56464247
1364902546;0.64421769
1364902547;0.71735609
1364902548;0.78332691
1364902549;0.00000000
1364902550;0.09983342
1364902551;0.19866933
1364902552;0.29552021
1364902553;0.38941834
1364902554;0.47942554
1364902555;0.56464247
1364902556;0.64421769
1364902557;0.71735609
1364902558;0.78332691
1364902559;0.00000000
1364902560;0.09983342
1364902561;0.19866933
1364902562;0.29552021
1364902563;0.38941834
1364902564;0.47942554
1364902565;0.56464247
1364902566;0.64421769
1364902567;0.71735609
1364902568;0.78332691
1364902569;0.00000000
1364902570;0.09983342
1364902571;0.19866933
1364902572;0.29552021
1364902573;0.38941834
1364902574;0.47942554
1364902575;0.56464247
1364902576;0.64421769
1364902577;0.71735609
1364902578;0.78332691
1364902579;0.00000000
1364902580;0.09983342
1364902581;0.19866933
1364902582;0.29552021
1364902583;0.38941834
1364902584;0.47942554
1364902585;0.56464247
1364902586;0.64421769
1364902587;0.71735609
1364902588;0.78332691
1364902589;0.00000000
1364902590;0.09983342
1364902591;0.19866933
1364902592;0.29552021
1364902593;0.38941834
1364902594;0.47942554
1364902595;0.56464247
1364902596;0.64421769
1364902597;0.71735609
1364902598;0.78332691
1364902599;0.00000000
1364902600;0.09983342
1364902601;0.19866933
1364902602;0.29552021
1364902603;0.38941834
1364902604;0.47942554
1364902605;0.56464247
1364902606;0.64421769
1364902607;0.71735609
1364902608;0.78332691
1364902609;0.00000000
1364902610;0.09983342
1364902611;0.19866933
1364902612;0.29552021
1364902613;0.38941834
1364902614;0.47942554
1364902615;0.56464247
1364902616;0.64421769
1364902617;0.71735609
1364902618;0.78332691
1364902619;0.00000000
1364902620;0.09983342
1364902621;0.19866933
1364902622;0.29552021
1364902623;0.38941834
1364902624;0.47942554
1364902625;0.56464247
1364902626;0.64421769
1364902627;0.71735609
1364902628;0.78332691
1364902629;0.00000000
1364902630;0.09983342
1364902631;0.19866933
1364902632;0.29552021
1364902633;0.38941834
1364902634;0.47942554
1364902635;0.56464247
1364902636;0.64421769
1364902637;0.71735609
1364902638;0.78332691
1364902639;0.00000000
1364902640;0.09983342
1364902641;0.19866933
1364902642;0.29552021
1364902643;0.38941834
1364902644;0.47942554
1364902645;0.56464247
