times;values
1362154303;733.196234898516
1362154304;733.296233690382
1362154305;733.396232482248
1362154306;733.496231274114
1362154307;733.59623006598
1362154308;733.696228857845
1362154309;733.796227649711
1362154310;733.896226441577
1362154311;733.996225233443
1362154312;734.096224025309
1362154313;734.196222817174
1362154314;734.29622160904
1362154315;734.396220400906
1362154316;734.496219192772
1362154317;734.596217984638
1362154318;734.696216776503
1362154319;734.796215568369
1362154320;734.896214360235
1362154321;734.996213152101
1362154322;735.096211943967
1362154323;735.196210735833
1362154324;735.296209527698
1362154325;735.396208319564
1362154326;735.49620711143
1362154327;735.596205903296
1362154328;735.696204695162
1362154329;735.796203487027
1362154330;735.896202278893
1362154331;735.996201070759
1362154332;736.096199862625
1362154333;736.196198654491
1362154334;736.296197446356
1362154335;736.396196238222
1362154336;736.496195030088
1362154337;736.596193821954
1362154338;736.69619261382
1362154339;736.796191405685
1362154340;736.896190197551
1362154341;736.996188989417
1362154342;737.096187781283
1362154343;737.196186573149
1362154344;737.296185365014
1362154345;737.39618415688
1362154346;737.496182948746
1362154347;737.596181740612
1362154348;737.696180532478
1362154349;737.796179324343
1362154350;737.896178116209
1362154351;737.996176908075
1362154352;738.096175699941
1362154353;738.196174491807
1362154354;738.296173283672
1362154355;738.396172075538
1362154356;738.496170867404
1362154357;738.59616965927
1362154358;738.696168451136
1362154359;738.796167243001
1362154360;738.896166034867
1362154361;738.996164826733
1362154362;739.096163618599
1362154363;739.196162410465
1362154364;739.29616120233
1362154365;739.396159994196
1362154366;739.496158786062
1362154367;739.596157577928
1362154368;739.696156369794
1362154369;739.796155161659
1362154370;739.896153953525
1362154371;739.996152745391
1362154372;740.096151537257
1362154373;740.196150329123
1362154374;740.296149120988
1362154375;740.396147912854
1362154376;740.49614670472
1362154377;740.596145496586
1362154378;740.696144288452
1362154379;740.796143080317
1362154380;740.896141872183
1362154381;740.996140664049
1362154382;741.096139455915
1362154383;741.196138247781
1362154384;741.296137039646
1362154385;741.396135831512
1362154386;741.496134623378
1362154387;741.596133415244
1362154388;741.69613220711
1362154389;741.796130998975
1362154390;741.896129790841
1362154391;741.996128582707
1362154392;742.096127374573
1362154393;742.196126166439
1362154394;742.296124958304
1362154395;742.39612375017
1362154396;742.496122542036
1362154397;742.596121333902
1362154398;742.696120125768
1362154399;742.796118917634
1362154400;742.896117709499
1362154401;742.996116501365
1362154402;743.096115293231
1362154403;743.196114085097
1362154404;743.296112876963
1362154405;743.396111668828
1362154406;743.496110460694
1362154407;743.59610925256
1362154408;743.696108044426
1362154409;743.796106836292
1362154410;743.896105628157
1362154411;743.996104420023
1362154412;744.096103211889
1362154413;744.196102003755
1362154414;744.296100795621
1362154415;744.396099587486
1362154416;744.496098379352
1362154417;744.596097171218
1362154418;744.696095963084
1362154419;744.79609475495
1362154420;744.896093546815
1362154421;744.996092338681
1362154422;745.096091130547
1362154423;745.196089922413
1362154424;745.296088714279
1362154425;745.396087506144
1362154426;745.49608629801
1362154427;745.596085089876
1362154428;745.696083881742
1362154429;745.796082673608
1362154430;745.896081465473
1362154431;745.996080257339
1362154432;746.096079049205
1362154433;746.196077841071
1362154434;746.296076632937
1362154435;746.396075424802
1362154436;746.496074216668
1362154437;746.596073008534
1362154438;746.6960718004
1362154439;746.796070592266
1362154440;746.896069384131
1362154441;746.996068175997
1362154442;747.096066967863
1362154443;747.196065759729
1362154444;747.296064551595
1362154445;747.39606334346
1362154446;747.496062135326
1362154447;747.596060927192
1362154448;747.696059719058
1362154449;747.796058510924
1362154450;747.896057302789
1362154451;747.996056094655
1362154452;748.096054886521
1362154453;748.196053678387
1362154454;748.296052470253
1362154455;748.396051262118
1362154456;748.496050053984
1362154457;748.59604884585
1362154458;748.696047637716
1362154459;748.796046429582
1362154460;748.896045221447
1362154461;748.996044013313
1362154462;749.096042805179
1362154463;749.196041597045
1362154464;749.296040388911
1362154465;749.396039180776
1362154466;749.496037972642
1362154467;749.596036764508
1362154468;749.696035556374
1362154469;749.79603434824
1362154470;749.896033140105
1362154471;749.996031931971
1362154472;750.096030723837
1362154473;750.196029515703
1362154474;750.296028307569
1362154475;750.396027099434
1362154476;750.4960258913
1362154477;750.596024683166
1362154478;750.696023475032
1362154479;750.796022266898
1362154480;750.896021058763
1362154481;750.996019850629
1362154482;751.096018642495
1362154483;751.196017434361
1362154484;751.296016226227
1362154485;751.396015018092
1362154486;751.496013809958
1362154487;751.596012601824
1362154488;751.69601139369
1362154489;751.796010185556
1362154490;751.896008977422
1362154491;751.996007769287
1362154492;752.096006561153
1362154493;752.196005353019
1362154494;752.296004144885
1362154495;752.396002936751
1362154496;752.496001728616
1362154497;752.596000520482
1362154498;752.695999312348
1362154499;752.795998104214
1362154500;752.89599689608
1362154501;752.995995687945
1362154502;753.095994479811
1362154503;753.195993271677
1362154504;753.295992063543
1362154505;753.395990855409
1362154506;753.495989647274
1362154507;753.59598843914
1362154508;753.695987231006
1362154509;753.795986022872
1362154510;753.895984814738
1362154511;753.995983606603
1362154512;754.095982398469
1362154513;754.195981190335
1362154514;754.295979982201
1362154515;754.395978774067
1362154516;754.495977565932
1362154517;754.595976357798
1362154518;754.695975149664
1362154519;754.79597394153
1362154520;754.895972733396
1362154521;754.995971525261
1362154522;755.095970317127
1362154523;755.195969108993
1362154524;755.295967900859
1362154525;755.395966692725
1362154526;755.49596548459
1362154527;755.595964276456
1362154528;755.695963068322
1362154529;755.795961860188
1362154530;755.895960652054
1362154531;755.995959443919
1362154532;756.095958235785
1362154533;756.195957027651
1362154534;756.295955819517
1362154535;756.395954611383
1362154536;756.495953403248
1362154537;756.595952195114
1362154538;756.69595098698
1362154539;756.795949778846
1362154540;756.895948570712
1362154541;756.995947362577
1362154542;757.095946154443
1362154543;757.195944946309
1362154544;757.295943738175
1362154545;757.395942530041
1362154546;757.495941321906
1362154547;757.595940113772
1362154548;757.695938905638
1362154549;757.795937697504
1362154550;757.89593648937
1362154551;757.995935281235
1362154552;758.095934073101
1362154553;758.195932864967
1362154554;758.295931656833
1362154555;758.395930448699
1362154556;758.495929240564
1362154557;758.59592803243
1362154558;758.695926824296
1362154559;758.795925616162
1362154560;758.895924408028
1362154561;758.995923199893
1362154562;759.095921991759
1362154563;759.195920783625
1362154564;759.295919575491
1362154565;759.395918367357
1362154566;759.495917159222
1362154567;759.595915951088
1362154568;759.695914742954
1362154569;759.79591353482
1362154570;759.895912326686
1362154571;759.995911118551
1362154572;760.095909910417
1362154573;760.195908702283
1362154574;760.295907494149
1362154575;760.395906286015
1362154576;760.49590507788
1362154577;760.595903869746
1362154578;760.695902661612
1362154579;760.795901453478
1362154580;760.895900245344
1362154581;760.995899037209
1362154582;761.095897829075
1362154583;761.195896620941
1362154584;761.295895412807
1362154585;761.395894204673
1362154586;761.495892996538
1362154587;761.595891788404
1362154588;761.69589058027
1362154589;761.795889372136
1362154590;761.895888164002
1362154591;761.995886955867
1362154592;762.095885747733
1362154593;762.195884539599
1362154594;762.295883331465
1362154595;762.395882123331
1362154596;762.495880915196
1362154597;762.595879707062
1362154598;762.695878498928
1362154599;762.795877290794
1362154600;762.89587608266
1362154601;762.995874874525
1362154602;763.095873666391
1362154603;763.195872458257
1362154604;763.295871250123
1362154605;763.395870041989
1362154606;763.495868833855
1362154607;763.59586762572
1362154608;763.695866417586
1362154609;763.795865209452
1362154610;763.895864001318
1362154611;763.995862793184
1362154612;764.095861585049
1362154613;764.195860376915
1362154614;764.295859168781
1362154615;764.395857960647
1362154616;764.495856752513
1362154617;764.595855544378
1362154618;764.695854336244
1362154619;764.79585312811
1362154620;764.895851919976
1362154621;764.995850711842
1362154622;765.095849503707
1362154623;765.195848295573
1362154624;765.295847087439
1362154625;765.395845879305
1362154626;765.495844671171
1362154627;765.595843463036
1362154628;765.695842254902
1362154629;765.795841046768
1362154630;765.895839838634
1362154631;765.9958386305
1362154632;766.095837422365
1362154633;766.195836214231
1362154634;766.295835006097
1362154635;766.395833797963
1362154636;766.495832589829
1362154637;766.595831381694
1362154638;766.69583017356
1362154639;766.795828965426
1362154640;766.895827757292
1362154641;766.995826549158
1362154642;767.095825341023
1362154643;767.195824132889
1362154644;767.295822924755
1362154645;767.395821716621
1362154646;767.495820508487
1362154647;767.595819300352
1362154648;767.695818092218
1362154649;767.795816884084
1362154650;767.89581567595
1362154651;767.995814467816
1362154652;768.095813259681
1362154653;768.195812051547
1362154654;768.295810843413
1362154655;768.395809635279
1362154656;768.495808427145
1362154657;768.59580721901
1362154658;768.695806010876
1362154659;768.795804802742
1362154660;768.895803594608
1362154661;768.995802386474
1362154662;769.095801178339
1362154663;769.195799970205
1362154664;769.295798762071
1362154665;769.395797553937
1362154666;769.495796345803
1362154667;769.595795137668
1362154668;769.695793929534
1362154669;769.7957927214
1362154670;769.895791513266
1362154671;769.995790305132
1362154672;770.095789096997
1362154673;770.195787888863
1362154674;770.295786680729
1362154675;770.395785472595
1362154676;770.495784264461
1362154677;770.595783056326
1362154678;770.695781848192
1362154679;770.795780640058
1362154680;770.895779431924
1362154681;770.99577822379
1362154682;771.095777015655
1362154683;771.195775807521
1362154684;771.295774599387
1362154685;771.395773391253
1362154686;771.495772183119
1362154687;771.595770974984
1362154688;771.69576976685
1362154689;771.795768558716
1362154690;771.895767350582
1362154691;771.995766142448
1362154692;772.095764934314
1362154693;772.195763726179
1362154694;772.295762518045
1362154695;772.395761309911
1362154696;772.495760101777
1362154697;772.595758893643
1362154698;772.695757685508
1362154699;772.795756477374
1362154700;772.89575526924
1362154701;772.995754061106
1362154702;773.095752852972
1362154703;773.195751644837
1362154704;773.295750436703
1362154705;773.395749228569
1362154706;773.495748020435
1362154707;773.595746812301
1362154708;773.695745604166
1362154709;773.795744396032
1362154710;773.895743187898
1362154711;773.995741979764
1362154712;774.09574077163
1362154713;774.195739563495
1362154714;774.295738355361
1362154715;774.395737147227
1362154716;774.495735939093
1362154717;774.595734730959
1362154718;774.695733522824
1362154719;774.79573231469
1362154720;774.895731106556
1362154721;774.995729898422
1362154722;775.095728690288
1362154723;775.195727482153
1362154724;775.295726274019
1362154725;775.395725065885
1362154726;775.495723857751
1362154727;775.595722649617
1362154728;775.695721441482
1362154729;775.795720233348
1362154730;775.895719025214
1362154731;775.99571781708
1362154732;776.095716608946
1362154733;776.195715400811
1362154734;776.295714192677
1362154735;776.395712984543
1362154736;776.495711776409
1362154737;776.595710568275
1362154738;776.69570936014
1362154739;776.795708152006
1362154740;776.895706943872
1362154741;776.995705735738
1362154742;777.095704527604
1362154743;777.195703319469
1362154744;777.295702111335
1362154745;777.395700903201
1362154746;777.495699695067
1362154747;777.595698486933
1362154748;777.695697278798
1362154749;777.795696070664
1362154750;777.89569486253
1362154751;777.995693654396
1362154752;778.095692446262
1362154753;778.195691238127
1362154754;778.295690029993
1362154755;778.395688821859
1362154756;778.495687613725
1362154757;778.595686405591
1362154758;778.695685197456
1362154759;778.795683989322
1362154760;778.895682781188
1362154761;778.995681573054
1362154762;779.09568036492
1362154763;779.195679156786
1362154764;779.295677948651
1362154765;779.395676740517
1362154766;779.495675532383
1362154767;779.595674324249
1362154768;779.695673116115
1362154769;779.79567190798
1362154770;779.895670699846
1362154771;779.995669491712
1362154772;780.095668283578
1362154773;780.195667075444
1362154774;780.295665867309
1362154775;780.395664659175
1362154776;780.495663451041
1362154777;780.595662242907
1362154778;780.695661034773
1362154779;780.795659826638
1362154780;780.895658618504
1362154781;780.99565741037
1362154782;781.095656202236
1362154783;781.195654994102
1362154784;781.295653785967
1362154785;781.395652577833
1362154786;781.495651369699
1362154787;781.595650161565
1362154788;781.695648953431
1362154789;781.795647745296
1362154790;781.895646537162
1362154791;781.995645329028
1362154792;782.095644120894
1362154793;782.19564291276
1362154794;782.295641704625
1362154795;782.395640496491
1362154796;782.495639288357
1362154797;782.595638080223
1362154798;782.695636872089
1362154799;782.795635663954
1362154800;782.89563445582
1362154801;782.995633247686
1362154802;783.095632039552
1362154803;783.195630831418
1362154804;783.295629623283
1362154805;783.395628415149
1362154806;783.495627207015
1362154807;783.595625998881
1362154808;783.695624790747
1362154809;783.795623582612
1362154810;783.895622374478
1362154811;783.995621166344
1362154812;784.09561995821
1362154813;784.195618750076
1362154814;784.295617541941
1362154815;784.395616333807
1362154816;784.495615125673
1362154817;784.595613917539
1362154818;784.695612709405
1362154819;784.79561150127
1362154820;784.895610293136
1362154821;784.995609085002
1362154822;785.095607876868
1362154823;785.195606668734
1362154824;785.295605460599
1362154825;785.395604252465
1362154826;785.495603044331
1362154827;785.595601836197
1362154828;785.695600628063
1362154829;785.795599419928
1362154830;785.895598211794
1362154831;785.99559700366
1362154832;786.095595795526
1362154833;786.195594587392
1362154834;786.295593379258
1362154835;786.395592171123
1362154836;786.495590962989
1362154837;786.595589754855
1362154838;786.695588546721
1362154839;786.795587338587
1362154840;786.895586130452
1362154841;786.995584922318
1362154842;787.095583714184
1362154843;787.19558250605
1362154844;787.295581297916
1362154845;787.395580089781
1362154846;787.495578881647
1362154847;787.595577673513
1362154848;787.695576465379
1362154849;787.795575257245
1362154850;787.89557404911
1362154851;787.995572840976
1362154852;788.095571632842
1362154853;788.195570424708
1362154854;788.295569216574
1362154855;788.395568008439
1362154856;788.495566800305
1362154857;788.595565592171
1362154858;788.695564384037
1362154859;788.795563175903
1362154860;788.895561967768
1362154861;788.995560759634
1362154862;789.0955595515
1362154863;789.195558343366
1362154864;789.295557135232
1362154865;789.395555927097
1362154866;789.495554718963
1362154867;789.595553510829
1362154868;789.695552302695
1362154869;789.795551094561
1362154870;789.895549886426
1362154871;789.995548678292
1362154872;790.095547470158
1362154873;790.195546262024
1362154874;790.29554505389
1362154875;790.395543845755
1362154876;790.495542637621
1362154877;790.595541429487
1362154878;790.695540221353
1362154879;790.795539013219
1362154880;790.895537805084
1362154881;790.99553659695
1362154882;791.095535388816
1362154883;791.195534180682
1362154884;791.295532972548
1362154885;791.395531764413
1362154886;791.495530556279
1362154887;791.595529348145
1362154888;791.695528140011
1362154889;791.795526931877
1362154890;791.895525723742
1362154891;791.995524515608
1362154892;792.095523307474
1362154893;792.19552209934
1362154894;792.295520891206
1362154895;792.395519683071
1362154896;792.495518474937
1362154897;792.595517266803
1362154898;792.695516058669
1362154899;792.795514850535
1362154900;792.8955136424
1362154901;792.995512434266
1362154902;793.095511226132
1362154903;793.195510017998
1362154904;793.295508809864
1362154905;793.395507601729
1362154906;793.495506393595
1362154907;793.595505185461
1362154908;793.695503977327
1362154909;793.795502769193
1362154910;793.895501561058
1362154911;793.995500352924
1362154912;794.09549914479
1362154913;794.195497936656
1362154914;794.295496728522
1362154915;794.395495520387
1362154916;794.495494312253
1362154917;794.595493104119
1362154918;794.695491895985
1362154919;794.795490687851
1362154920;794.895489479717
1362154921;794.995488271582
1362154922;795.095487063448
1362154923;795.195485855314
1362154924;795.29548464718
1362154925;795.395483439046
1362154926;795.495482230911
1362154927;795.595481022777
1362154928;795.695479814643
1362154929;795.795478606509
1362154930;795.895477398375
1362154931;795.99547619024
1362154932;796.095474982106
1362154933;796.195473773972
1362154934;796.295472565838
1362154935;796.395471357704
1362154936;796.495470149569
1362154937;796.595468941435
1362154938;796.695467733301
1362154939;796.795466525167
1362154940;796.895465317033
1362154941;796.995464108898
1362154942;797.095462900764
1362154943;797.19546169263
1362154944;797.295460484496
1362154945;797.395459276362
1362154946;797.495458068227
1362154947;797.595456860093
1362154948;797.695455651959
1362154949;797.795454443825
1362154950;797.895453235691
1362154951;797.995452027556
1362154952;798.095450819422
1362154953;798.195449611288
1362154954;798.295448403154
1362154955;798.39544719502
1362154956;798.495445986885
1362154957;798.595444778751
1362154958;798.695443570617
1362154959;798.795442362483
1362154960;798.895441154349
1362154961;798.995439946214
1362154962;799.09543873808
1362154963;799.195437529946
1362154964;799.295436321812
1362154965;799.395435113678
1362154966;799.495433905543
1362154967;799.595432697409
1362154968;799.695431489275
1362154969;799.795430281141
1362154970;799.895429073007
1362154971;799.995427864872
1362154972;800.095426656738
1362154973;800.195425448604
1362154974;800.29542424047
1362154975;800.395423032336
1362154976;800.495421824201
1362154977;800.595420616067
1362154978;800.695419407933
1362154979;800.795418199799
1362154980;800.895416991665
1362154981;800.99541578353
1362154982;801.095414575396
1362154983;801.195413367262
1362154984;801.295412159128
1362154985;801.395410950994
1362154986;801.495409742859
1362154987;801.595408534725
1362154988;801.695407326591
1362154989;801.795406118457
1362154990;801.895404910323
1362154991;801.995403702188
1362154992;802.095402494054
1362154993;802.19540128592
1362154994;802.295400077786
1362154995;802.395398869652
1362154996;802.495397661517
1362154997;802.595396453383
1362154998;802.695395245249
1362154999;802.795394037115
1362155000;802.895392828981
1362155001;802.995391620846
1362155002;803.095390412712
1362155003;803.195389204578
1362155004;803.295387996444
1362155005;803.39538678831
1362155006;803.495385580175
1362155007;803.595384372041
1362155008;803.695383163907
1362155009;803.795381955773
1362155010;803.895380747639
1362155011;803.995379539504
1362155012;804.09537833137
1362155013;804.195377123236
1362155014;804.295375915102
1362155015;804.395374706968
1362155016;804.495373498833
1362155017;804.595372290699
1362155018;804.695371082565
1362155019;804.795369874431
1362155020;804.895368666297
1362155021;804.995367458162
1362155022;805.095366250028
1362155023;805.195365041894
1362155024;805.29536383376
1362155025;805.395362625626
1362155026;805.495361417491
1362155027;805.595360209357
1362155028;805.695359001223
1362155029;805.795357793089
1362155030;805.895356584955
1362155031;805.99535537682
1362155032;806.095354168686
1362155033;806.195352960552
1362155034;806.295351752418
1362155035;806.395350544284
1362155036;806.49534933615
1362155037;806.595348128015
1362155038;806.695346919881
1362155039;806.795345711747
1362155040;806.895344503613
1362155041;806.995343295479
1362155042;807.095342087344
1362155043;807.19534087921
1362155044;807.295339671076
1362155045;807.395338462942
1362155046;807.495337254808
1362155047;807.595336046673
1362155048;807.695334838539
1362155049;807.795333630405
1362155050;807.895332422271
1362155051;807.995331214137
1362155052;808.095330006002
1362155053;808.195328797868
1362155054;808.295327589734
1362155055;808.3953263816
1362155056;808.495325173466
1362155057;808.595323965331
1362155058;808.695322757197
1362155059;808.795321549063
1362155060;808.895320340929
1362155061;808.995319132795
1362155062;809.09531792466
1362155063;809.195316716526
1362155064;809.295315508392
1362155065;809.395314300258
1362155066;809.495313092124
1362155067;809.595311883989
1362155068;809.695310675855
1362155069;809.795309467721
1362155070;809.895308259587
1362155071;809.995307051453
1362155072;810.095305843318
1362155073;810.195304635184
1362155074;810.29530342705
1362155075;810.395302218916
1362155076;810.495301010782
1362155077;810.595299802647
1362155078;810.695298594513
1362155079;810.795297386379
1362155080;810.895296178245
1362155081;810.995294970111
1362155082;811.095293761976
1362155083;811.195292553842
1362155084;811.295291345708
1362155085;811.395290137574
1362155086;811.49528892944
1362155087;811.595287721305
1362155088;811.695286513171
1362155089;811.795285305037
1362155090;811.895284096903
1362155091;811.995282888769
1362155092;812.095281680634
1362155093;812.1952804725
1362155094;812.295279264366
1362155095;812.395278056232
1362155096;812.495276848098
1362155097;812.595275639963
1362155098;812.695274431829
1362155099;812.795273223695
1362155100;812.895272015561
1362155101;812.995270807427
1362155102;813.095269599292
1362155103;813.195268391158
1362155104;813.295267183024
1362155105;813.39526597489
1362155106;813.495264766756
1362155107;813.595263558621
1362155108;813.695262350487
1362155109;813.795261142353
1362155110;813.895259934219
1362155111;813.995258726085
1362155112;814.09525751795
1362155113;814.195256309816
1362155114;814.295255101682
1362155115;814.395253893548
1362155116;814.495252685414
1362155117;814.595251477279
1362155118;814.695250269145
1362155119;814.795249061011
1362155120;814.895247852877
1362155121;814.995246644743
1362155122;815.095245436608
1362155123;815.195244228474
1362155124;815.29524302034
1362155125;815.395241812206
1362155126;815.495240604072
1362155127;815.595239395938
1362155128;815.695238187803
1362155129;815.795236979669
1362155130;815.895235771535
1362155131;815.995234563401
1362155132;816.095233355267
1362155133;816.195232147132
1362155134;816.295230938998
1362155135;816.395229730864
1362155136;816.49522852273
1362155137;816.595227314596
1362155138;816.695226106461
1362155139;816.795224898327
1362155140;816.895223690193
1362155141;816.995222482059
1362155142;817.095221273925
1362155143;817.19522006579
1362155144;817.295218857656
1362155145;817.395217649522
1362155146;817.495216441388
1362155147;817.595215233254
1362155148;817.695214025119
1362155149;817.795212816985
1362155150;817.895211608851
1362155151;817.995210400717
1362155152;818.095209192583
1362155153;818.195207984448
1362155154;818.295206776314
1362155155;818.39520556818
1362155156;818.495204360046
1362155157;818.595203151912
1362155158;818.695201943777
1362155159;818.795200735643
1362155160;818.895199527509
1362155161;818.995198319375
1362155162;819.095197111241
1362155163;819.195195903106
1362155164;819.295194694972
1362155165;819.395193486838
1362155166;819.495192278704
1362155167;819.59519107057
1362155168;819.695189862435
1362155169;819.795188654301
1362155170;819.895187446167
1362155171;819.995186238033
1362155172;820.095185029899
1362155173;820.195183821764
1362155174;820.29518261363
1362155175;820.395181405496
1362155176;820.495180197362
1362155177;820.595178989228
1362155178;820.695177781093
1362155179;820.795176572959
1362155180;820.895175364825
1362155181;820.995174156691
1362155182;821.095172948557
1362155183;821.195171740422
1362155184;821.295170532288
1362155185;821.395169324154
1362155186;821.49516811602
1362155187;821.595166907886
1362155188;821.695165699751
1362155189;821.795164491617
1362155190;821.895163283483
1362155191;821.995162075349
1362155192;822.095160867215
1362155193;822.19515965908
1362155194;822.295158450946
1362155195;822.395157242812
1362155196;822.495156034678
1362155197;822.595154826544
1362155198;822.695153618409
1362155199;822.795152410275
1362155200;822.895151202141
1362155201;822.995149994007
1362155202;823.095148785873
1362155203;823.195147577739
1362155204;823.295146369604
1362155205;823.39514516147
1362155206;823.495143953336
1362155207;823.595142745202
1362155208;823.695141537068
1362155209;823.795140328933
1362155210;823.895139120799
1362155211;823.995137912665
1362155212;824.095136704531
1362155213;824.195135496397
1362155214;824.295134288262
1362155215;824.395133080128
1362155216;824.495131871994
1362155217;824.59513066386
1362155218;824.695129455726
1362155219;824.795128247591
1362155220;824.895127039457
1362155221;824.995125831323
1362155222;825.095124623189
1362155223;825.195123415055
1362155224;825.29512220692
1362155225;825.395120998786
1362155226;825.495119790652
1362155227;825.595118582518
1362155228;825.695117374384
1362155229;825.795116166249
1362155230;825.895114958115
1362155231;825.995113749981
1362155232;826.095112541847
1362155233;826.195111333713
1362155234;826.295110125578
1362155235;826.395108917444
1362155236;826.49510770931
1362155237;826.595106501176
1362155238;826.695105293042
1362155239;826.795104084907
1362155240;826.895102876773
1362155241;826.995101668639
1362155242;827.095100460505
1362155243;827.195099252371
1362155244;827.295098044236
1362155245;827.395096836102
1362155246;827.495095627968
1362155247;827.595094419834
1362155248;827.6950932117
1362155249;827.795092003565
1362155250;827.895090795431
1362155251;827.995089587297
1362155252;828.095088379163
1362155253;828.195087171029
1362155254;828.295085962894
1362155255;828.39508475476
1362155256;828.495083546626
1362155257;828.595082338492
1362155258;828.695081130358
1362155259;828.795079922223
1362155260;828.895078714089
1362155261;828.995077505955
1362155262;829.095076297821
1362155263;829.195075089687
1362155264;829.295073881552
1362155265;829.395072673418
1362155266;829.495071465284
1362155267;829.59507025715
1362155268;829.695069049016
1362155269;829.795067840881
1362155270;829.895066632747
1362155271;829.995065424613
1362155272;830.095064216479
1362155273;830.195063008345
1362155274;830.295061800211
1362155275;830.395060592076
1362155276;830.495059383942
1362155277;830.595058175808
1362155278;830.695056967674
1362155279;830.79505575954
1362155280;830.895054551405
1362155281;830.995053343271
1362155282;831.095052135137
1362155283;831.195050927003
1362155284;831.295049718869
1362155285;831.395048510734
1362155286;831.4950473026
1362155287;831.595046094466
1362155288;831.695044886332
1362155289;831.795043678198
1362155290;831.895042470063
1362155291;831.995041261929
1362155292;832.095040053795
1362155293;832.195038845661
1362155294;832.295037637527
1362155295;832.395036429392
1362155296;832.495035221258
1362155297;832.595034013124
1362155298;832.69503280499
1362155299;832.795031596856
1362155300;832.895030388721
1362155301;832.995029180587
1362155302;833.095027972453
1362155303;833.195026764319
1362155304;833.295025556185
1362155305;833.39502434805
1362155306;833.495023139916
1362155307;833.595021931782
1362155308;833.695020723648
1362155309;833.795019515514
1362155310;833.895018307379
1362155311;833.995017099245
1362155312;834.095015891111
1362155313;834.195014682977
1362155314;834.295013474843
1362155315;834.395012266708
1362155316;834.495011058574
1362155317;834.59500985044
1362155318;834.695008642306
1362155319;834.795007434172
1362155320;834.895006226037
1362155321;834.995005017903
1362155322;835.095003809769
1362155323;835.195002601635
1362155324;835.295001393501
1362155325;835.395000185366
1362155326;835.494998977232
1362155327;835.594997769098
1362155328;835.694996560964
1362155329;835.79499535283
1362155330;835.894994144695
1362155331;835.994992936561
1362155332;836.094991728427
1362155333;836.194990520293
1362155334;836.294989312159
1362155335;836.394988104024
1362155336;836.49498689589
1362155337;836.594985687756
1362155338;836.694984479622
1362155339;836.794983271488
1362155340;836.894982063353
1362155341;836.994980855219
1362155342;837.094979647085
1362155343;837.194978438951
1362155344;837.294977230817
1362155345;837.394976022682
1362155346;837.494974814548
1362155347;837.594973606414
1362155348;837.69497239828
1362155349;837.794971190146
1362155350;837.894969982012
1362155351;837.994968773877
1362155352;838.094967565743
1362155353;838.194966357609
1362155354;838.294965149475
1362155355;838.394963941341
1362155356;838.494962733206
1362155357;838.594961525072
1362155358;838.694960316938
1362155359;838.794959108804
1362155360;838.89495790067
1362155361;838.994956692535
1362155362;839.094955484401
1362155363;839.194954276267
1362155364;839.294953068133
1362155365;839.394951859999
1362155366;839.494950651864
1362155367;839.59494944373
1362155368;839.694948235596
1362155369;839.794947027462
1362155370;839.894945819328
1362155371;839.994944611193
1362155372;840.094943403059
1362155373;840.194942194925
1362155374;840.294940986791
1362155375;840.394939778657
1362155376;840.494938570522
1362155377;840.594937362388
1362155378;840.694936154254
1362155379;840.79493494612
1362155380;840.894933737986
1362155381;840.994932529851
1362155382;841.094931321717
1362155383;841.194930113583
1362155384;841.294928905449
1362155385;841.394927697315
1362155386;841.49492648918
1362155387;841.594925281046
1362155388;841.694924072912
1362155389;841.794922864778
1362155390;841.894921656644
1362155391;841.994920448509
1362155392;842.094919240375
1362155393;842.194918032241
1362155394;842.294916824107
1362155395;842.394915615973
1362155396;842.494914407838
1362155397;842.594913199704
1362155398;842.69491199157
1362155399;842.794910783436
1362155400;842.894909575302
1362155401;842.994908367167
1362155402;843.094907159033
1362155403;843.194905950899
1362155404;843.294904742765
1362155405;843.394903534631
1362155406;843.494902326496
1362155407;843.594901118362
1362155408;843.694899910228
1362155409;843.794898702094
1362155410;843.89489749396
1362155411;843.994896285825
1362155412;844.094895077691
1362155413;844.194893869557
1362155414;844.294892661423
1362155415;844.394891453289
1362155416;844.494890245154
1362155417;844.59488903702
1362155418;844.694887828886
1362155419;844.794886620752
1362155420;844.894885412618
1362155421;844.994884204483
1362155422;845.094882996349
1362155423;845.194881788215
1362155424;845.294880580081
1362155425;845.394879371947
1362155426;845.494878163812
1362155427;845.594876955678
1362155428;845.694875747544
1362155429;845.79487453941
1362155430;845.894873331276
1362155431;845.994872123141
1362155432;846.094870915007
1362155433;846.194869706873
1362155434;846.294868498739
1362155435;846.394867290605
1362155436;846.49486608247
1362155437;846.594864874336
1362155438;846.694863666202
1362155439;846.794862458068
1362155440;846.894861249934
1362155441;846.994860041799
1362155442;847.094858833665
1362155443;847.194857625531
1362155444;847.294856417397
1362155445;847.394855209263
1362155446;847.494854001128
1362155447;847.594852792994
1362155448;847.69485158486
1362155449;847.794850376726
1362155450;847.894849168592
1362155451;847.994847960457
1362155452;848.094846752323
1362155453;848.194845544189
1362155454;848.294844336055
1362155455;848.394843127921
1362155456;848.494841919786
1362155457;848.594840711652
1362155458;848.694839503518
1362155459;848.794838295384
1362155460;848.89483708725
1362155461;848.994835879115
1362155462;849.094834670981
1362155463;849.194833462847
1362155464;849.294832254713
1362155465;849.394831046579
1362155466;849.494829838445
1362155467;849.59482863031
1362155468;849.694827422176
